model,audio,duration,duration_after_vad,time,wer,wil,wip,mer
base,common_voice_it_19985867.mp3,4.296,3.96,0.6753215789794922,0.4,0.5545454545454546,0.44545454545454544,0.36363636363636365
base,common_voice_it_20226764.mp3,7.08,6.072,0.8083076477050781,0.0,0.0,1.0,0.0
base,common_voice_it_18281351.mp3,7.992,7.56,0.7963385581970215,0.1111111111111111,0.2098765432098766,0.7901234567901234,0.1111111111111111
base,common_voice_it_22121196.mp3,6.432,5.744,0.7561817169189453,0.45454545454545453,0.6727272727272728,0.3272727272727272,0.45454545454545453
base,common_voice_it_40060582.mp3,7.776,7.344,0.7770965099334717,0.3076923076923077,0.4505494505494505,0.5494505494505495,0.2857142857142857
base,common_voice_it_27334666.mp3,6.228,5.732,0.7032179832458496,0.36363636363636365,0.5950413223140496,0.4049586776859504,0.36363636363636365
base,common_voice_it_19998125.mp3,5.112,4.808,0.7889487743377686,0.5714285714285714,0.6952380952380952,0.30476190476190473,0.5
small,common_voice_it_23606167.mp3,5.538,4.722,1.9166767597198486,0.0,0.0,1.0,0.0
small,common_voice_it_40457039.mp3,6.084,5.684,1.893449068069458,0.1,0.18999999999999995,0.81,0.1
small,common_voice_it_40283173.mp3,5.58,5.468,1.9072890281677246,0.45454545454545453,0.6363636363636365,0.3636363636363636,0.45454545454545453
small,common_voice_it_20045040.mp3,7.776,7.568,2.0310018062591553,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
small,common_voice_it_26970935.mp3,4.536,4.328,1.935272216796875,0.0,0.0,1.0,0.0
small,common_voice_it_17544185.mp3,3.168,2.64,1.6964173316955566,0.3333333333333333,0.25,0.75,0.25
small,common_voice_it_20042813.mp3,6.648,6.024,2.0552847385406494,0.15384615384615385,0.20879120879120883,0.7912087912087912,0.14285714285714285
small,common_voice_it_21916542.mp3,3.576,2.696,1.6127214431762695,0.0,0.0,1.0,0.0
small,common_voice_it_20268831.mp3,5.76,5.232,1.8348960876464844,0.0,0.0,1.0,0.0
small,common_voice_it_20069601.mp3,5.616,5.408,1.8790454864501953,0.36363636363636365,0.5950413223140496,0.4049586776859504,0.36363636363636365
small,common_voice_it_20001185.mp3,9.96,5.28,2.0130209922790527,0.15384615384615385,0.28402366863905326,0.7159763313609467,0.15384615384615385
small,common_voice_it_19997999.mp3,2.592,2.096,1.6261532306671143,1.0,1.0,0.0,1.0
small,common_voice_it_40258742.mp3,3.42,3.18,1.669646978378296,0.0,0.0,1.0,0.0
small,common_voice_it_20033266.mp3,6.552,6.184,2.153067111968994,0.2857142857142857,0.40476190476190477,0.5952380952380952,0.2857142857142857
small,common_voice_it_40677466.mp3,6.264,5.992,1.9646904468536377,0.0,0.0,1.0,0.0
small,common_voice_it_20268098.mp3,9.888,8.048,2.0408246517181396,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
small,common_voice_it_19987982.mp3,7.584,0.0,0.08908891677856445,1.0,1,0,1.0
small,common_voice_it_20228693.mp3,9.528,5.896,1.8597800731658936,0.3,0.4555555555555556,0.5444444444444444,0.3
small,common_voice_it_20058011.mp3,7.584,5.2,1.806363582611084,0.2727272727272727,0.3535353535353536,0.6464646464646464,0.2727272727272727
small,common_voice_it_21976479.mp3,2.4,1.968,1.5857510566711426,0.5,0.75,0.25,0.5
small,common_voice_it_20252212.mp3,6.384,6.384,1.9448604583740234,0.09090909090909091,0.17355371900826455,0.8264462809917354,0.09090909090909091
small,common_voice_it_20042178.mp3,7.704,6.536,2.0978848934173584,0.07692307692307693,0.0714285714285714,0.9285714285714286,0.07142857142857142
small,common_voice_it_20275659.mp3,3.648,3.376,1.6601014137268066,0.0,0.0,1.0,0.0
small,common_voice_it_18370587.mp3,7.032,6.184,1.9953527450561523,0.0,0.0,1.0,0.0
small,common_voice_it_20307472.mp3,8.712,5.824,2.0292739868164062,0.2,0.26363636363636356,0.7363636363636364,0.18181818181818182
small,common_voice_it_17642442.mp3,6.216,5.624,1.9768433570861816,0.07142857142857142,0.1377551020408163,0.8622448979591837,0.07142857142857142
small,common_voice_it_19980855.mp3,4.2,4.2,1.953554630279541,0.6,0.8,0.2,0.6
small,common_voice_it_31467945.mp3,6.156,5.5,1.9661741256713867,0.23076923076923078,0.3351648351648352,0.6648351648351648,0.21428571428571427
small,common_voice_it_39998215.mp3,6.336,6.336,2.026744842529297,0.1,0.09090909090909094,0.9090909090909091,0.09090909090909091
small,common_voice_it_40255898.mp3,6.948,6.772,2.045562982559204,0.21428571428571427,0.3351648351648352,0.6648351648351648,0.21428571428571427
small,common_voice_it_23985788.mp3,5.616,4.96,1.912778377532959,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5
small,common_voice_it_20078101.mp3,5.736,5.736,1.876725435256958,0.0,0.0,1.0,0.0
small,common_voice_it_20075501.mp3,7.224,6.12,1.8926317691802979,0.2222222222222222,0.3950617283950617,0.6049382716049383,0.2222222222222222
small,common_voice_it_40679939.mp3,5.688,5.224,2.0279958248138428,0.0,0.0,1.0,0.0
small,common_voice_it_20413752.mp3,6.864,6.176,2.020817518234253,0.5714285714285714,0.7666666666666666,0.23333333333333334,0.5333333333333333
small,common_voice_it_40677525.mp3,3.78,3.78,1.9513165950775146,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
small,common_voice_it_20223601.mp3,7.08,7.08,1.8851420879364014,0.45454545454545453,0.7024793388429753,0.29752066115702475,0.45454545454545453
small,common_voice_it_19986109.mp3,5.76,5.168,1.995962142944336,0.1111111111111111,0.2098765432098766,0.7901234567901234,0.1111111111111111
small,common_voice_it_36377626.mp3,2.52,2.152,1.8400421142578125,1.0,1.0,0.0,1.0
small,common_voice_it_29885705.mp3,4.068,3.764,1.7976605892181396,0.7142857142857143,0.9183673469387755,0.08163265306122448,0.7142857142857143
small,common_voice_it_19976130.mp3,2.592,2.592,5.139277696609497,1.0,1.0,0.0,1.0
small,common_voice_it_20077811.mp3,3.432,3.128,1.7853803634643555,1.25,0.9583333333333334,0.041666666666666664,0.8333333333333334
small,common_voice_it_25274093.mp3,3.528,3.0,1.804258108139038,0.5,0.75,0.25,0.5
small,common_voice_it_21568320.mp3,6.696,3.008,1.7110238075256348,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
small,common_voice_it_20066508.mp3,3.96,3.272,1.6899065971374512,0.0,0.0,1.0,0.0
small,common_voice_it_24085875.mp3,6.3,6.028,2.0846621990203857,0.0,0.0,1.0,0.0
small,common_voice_it_20060712.mp3,6.048,5.744,2.0906543731689453,0.21428571428571427,0.38265306122448983,0.6173469387755102,0.21428571428571427
small,common_voice_it_26860866.mp3,3.06,2.436,1.7006232738494873,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
small,common_voice_it_20031325.mp3,5.064,5.064,1.8560919761657715,0.3,0.4555555555555556,0.5444444444444444,0.3
small,common_voice_it_24568622.mp3,4.716,4.636,8.477649927139282,1.0,1.0,0.0,1.0
small,common_voice_it_20272130.mp3,6.192,3.392,1.7429516315460205,0.0,0.0,1.0,0.0
small,common_voice_it_20295298.mp3,9.936,7.28,2.1504225730895996,0.0,0.0,1.0,0.0
small,common_voice_it_40183570.mp3,5.616,5.616,1.9490816593170166,0.08333333333333333,0.15972222222222232,0.8402777777777777,0.08333333333333333
small,common_voice_it_20284241.mp3,6.72,5.584,2.0667545795440674,0.0,0.0,1.0,0.0
small,common_voice_it_27265223.mp3,6.696,5.88,2.0868871212005615,0.08333333333333333,0.15972222222222232,0.8402777777777777,0.08333333333333333
small,common_voice_it_20265660.mp3,6.984,6.264,1.9002907276153564,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
small,common_voice_it_18710523.mp3,4.224,4.016,1.6388659477233887,0.5,0.5,0.5,0.5
small,common_voice_it_35178368.mp3,4.752,3.68,1.8092365264892578,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333
small,common_voice_it_17971295.mp3,2.952,2.264,1.6665759086608887,0.0,0.0,1.0,0.0
small,common_voice_it_20090595.mp3,6.936,4.064,1.868079662322998,0.0,0.0,1.0,0.0
small,common_voice_it_20242442.mp3,5.712,5.184,1.8179795742034912,0.2,0.3599999999999999,0.6400000000000001,0.2
small,common_voice_it_22725840.mp3,6.672,6.624,1.9394443035125732,0.0,0.0,1.0,0.0
